date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity,day_of_week,month,day_of_year,heavy_rain_flag,weather_severity,price_lag_1,price_lag_3,price_lag_7,price_ma_7,price_ma_14,price_volatility_7,price_change_1d,price_change_7d
2025-10-15,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1084.87,1535.19,1335.22,31.71,10.37,66.47,2,10,288,1,2,1280.67,1339.98,1338.79,1356.1100000000001,1333.4564285714284,44.470959812733064,54.549999999999955,-3.5699999999999363
2025-10-16,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1040.66,1508.69,1225.73,24.4,0.0,77.88,3,10,289,0,0,1335.22,1356.34,1363.77,1355.6000000000001,1328.7357142857143,44.72245260119033,-109.49000000000001,-138.03999999999996
2025-10-17,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1117.39,1518.79,1227.78,31.41,8.52,87.35,4,10,290,0,1,1225.73,1280.67,1421.7,1335.8799999999999,1334.0521428571428,65.92660793133719,2.0499999999999545,-193.92000000000007
2025-10-18,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1111.23,1523.9,1381.61,36.44,0.0,75.41,5,10,291,0,0,1227.78,1335.22,1391.52,1308.1771428571428,1327.7849999999999,64.58367355976993,153.82999999999993,-9.910000000000082
2025-10-19,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1086.39,1427.64,1252.86,34.81,0.0,27.06,6,10,292,0,0,1381.61,1225.73,1339.98,1306.7614285714285,1333.6507142857142,62.528164701605526,-128.75,-87.12000000000012
2025-10-20,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1139.83,1675.78,1422.28,32.3,9.25,67.96,0,10,293,0,0,1252.86,1227.78,1356.34,1294.3157142857142,1325.5964285714285,63.477355767523434,169.42000000000007,65.94000000000005
2025-10-21,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1089.47,1481.17,1288.66,22.25,0.0,70.85,1,10,294,0,0,1422.28,1381.61,1280.67,1303.7357142857143,1331.3514285714284,77.54884457705867,-133.6199999999999,7.990000000000009
2025-10-22,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1058.37,1325.5,1153.63,27.77,9.86,59.35,2,10,295,0,0,1288.66,1252.86,1335.22,1304.8771428571429,1330.4935714285714,77.21082582001203,-135.02999999999997,-181.58999999999992
2025-10-23,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1294.4,1746.24,1444.23,29.04,11.35,70.39,3,10,296,1,2,1153.63,1422.28,1225.73,1278.9357142857145,1317.267857142857,93.99767281819607,290.5999999999999,218.5
2025-10-24,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1155.14,1614.44,1323.0,30.19,0.0,74.63,4,10,297,0,0,1444.23,1288.66,1227.78,1310.1499999999999,1323.0149999999999,108.53909157533404,-121.23000000000002,95.22000000000003
2025-10-25,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1211.29,1670.96,1379.62,31.33,0.0,26.52,5,10,298,0,0,1323.0,1153.63,1381.61,1323.7528571428572,1315.965,102.28183933202264,56.61999999999989,-1.990000000000009
2025-10-26,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1355.77,1859.19,1496.14,39.87,6.12,40.48,6,10,299,0,1,1379.62,1444.23,1252.86,1323.4685714285713,1315.1149999999998,102.09682568172505,116.52000000000021,243.2800000000002
2025-10-27,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1163.32,1673.03,1356.02,37.88,0.0,87.52,0,10,300,0,1,1496.14,1323.0,1422.28,1358.222857142857,1326.2692857142858,114.68609341942289,-140.12000000000012,-66.25999999999999
2025-10-28,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1242.4,1753.77,1460.28,25.71,0.0,80.59,1,10,301,0,0,1356.02,1379.62,1288.66,1348.7571428571428,1326.2464285714284,111.19932324648025,104.25999999999999,171.6199999999999
2025-10-29,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1082.65,1373.67,1216.08,34.16,2.49,45.39,2,10,302,0,0,1460.28,1496.14,1153.63,1373.2742857142857,1339.0757142857144,114.60787201833305,-244.20000000000005,62.44999999999982
2025-10-30,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1244.49,1593.36,1440.32,33.86,11.85,84.77,3,10,303,1,2,1216.08,1356.02,1444.23,1382.195714285714,1330.5657142857142,95.49788302315406,224.24,-3.910000000000082
2025-10-31,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1071.77,1299.35,1202.11,19.93,9.63,28.04,4,10,304,0,0,1440.32,1460.28,1323.0,1381.6371428571426,1345.8935714285712,95.08511094702878,-238.21000000000004,-120.8900000000001
2025-11-01,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1148.51,1646.52,1339.82,37.91,6.85,69.95,5,11,305,0,0,1202.11,1216.08,1379.62,1364.3671428571429,1344.06,116.154337085658,137.71000000000004,-39.799999999999955
2025-11-02,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,996.04,1463.32,1218.53,22.6,0.0,68.0,6,11,306,0,0,1339.82,1440.32,1496.14,1358.6814285714286,1341.075,116.25733043963929,-121.28999999999996,-277.6100000000001
2025-11-03,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1181.82,1596.06,1406.99,25.79,2.0,43.75,0,11,307,0,0,1218.53,1202.11,1356.02,1319.0228571428572,1338.6228571428571,108.65277212512807,188.46000000000004,50.97000000000003
2025-11-04,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1192.96,1661.05,1339.49,36.02,0.0,39.32,1,11,308,0,0,1406.99,1339.82,1460.28,1326.3042857142857,1337.5307142857143,113.15980188169134,-67.5,-120.78999999999996
2025-11-05,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1172.14,1522.25,1352.64,33.59,2.14,32.02,2,11,309,0,0,1339.49,1218.53,1216.08,1309.0485714285714,1341.1614285714288,97.44305848862602,13.150000000000091,136.56000000000017
2025-11-06,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1013.07,1428.31,1252.11,25.78,0.0,44.62,3,11,310,0,0,1352.64,1406.99,1440.32,1328.5571428571427,1355.3764285714285,89.03544682021356,-100.5300000000002,-188.21000000000004
2025-11-07,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1197.89,1750.88,1409.23,37.6,1.21,53.04,4,11,311,0,0,1252.11,1339.49,1202.11,1301.67,1341.6535714285715,77.305309218268,157.12000000000012,207.12000000000012
2025-11-08,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1236.44,1528.79,1402.11,40.68,1.0,35.48,5,11,312,0,1,1409.23,1352.64,1339.82,1331.2585714285713,1347.8128571428572,72.32477685840419,-7.120000000000118,62.289999999999964
2025-11-09,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1051.68,1602.38,1308.12,29.61,8.14,49.75,6,11,313,0,0,1402.11,1252.11,1218.53,1340.1571428571428,1349.419285714286,77.2200049024981,-93.99000000000001,89.58999999999992
2025-11-10,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1264.64,1660.55,1419.4,19.48,1.35,64.59,0,11,314,0,0,1308.12,1409.23,1406.99,1352.9557142857143,1335.9892857142856,58.96915517373326,111.2800000000002,12.410000000000082
2025-11-11,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1237.91,1687.81,1433.31,19.27,5.73,60.81,1,11,315,0,0,1419.4,1402.11,1339.49,1354.7285714285715,1340.5164285714288,61.01544269787884,13.909999999999854,93.81999999999994
2025-11-12,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1118.6,1465.19,1314.08,19.51,2.99,31.75,2,11,316,0,0,1433.31,1308.12,1352.64,1368.1314285714286,1338.59,67.11020325518001,-119.23000000000002,-38.56000000000017
2025-11-13,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1227.1,1703.92,1401.57,33.28,4.93,57.86,3,11,317,0,0,1314.08,1419.4,1252.11,1362.6228571428571,1345.5900000000001,70.10924611258734,87.49000000000001,149.46000000000004
2025-11-14,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1308.5,1817.0,1528.11,37.09,5.87,44.65,4,11,318,0,0,1401.57,1433.31,1409.23,1383.9742857142858,1342.822142857143,50.99745446494435,126.53999999999996,118.87999999999988
2025-11-15,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1307.21,1769.47,1431.07,20.24,0.0,76.32,5,11,319,0,0,1528.11,1314.08,1402.11,1400.957142857143,1366.1078571428573,74.96974183279299,-97.03999999999996,28.960000000000036
2025-11-16,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1355.75,1948.04,1612.94,29.56,0.0,26.91,6,11,320,0,0,1431.07,1401.57,1308.12,1405.0942857142857,1372.6257142857144,75.83800341454301,181.87000000000012,304.82000000000016
2025-11-17,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1166.43,1656.52,1326.61,30.75,0.0,68.52,0,11,321,0,0,1612.94,1528.11,1419.4,1448.6399999999999,1400.797857142857,95.76937645545416,-286.33000000000015,-92.79000000000019
2025-11-18,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1202.41,1544.29,1350.28,33.77,0.0,67.41,1,11,322,0,0,1326.61,1431.07,1433.31,1435.3842857142856,1395.0564285714286,106.33044905029708,23.670000000000073,-83.02999999999997
2025-11-19,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1014.88,1388.35,1235.08,35.02,9.08,86.91,2,11,323,0,1,1350.28,1612.94,1314.08,1423.5228571428572,1395.8271428571427,111.12348142408587,-115.20000000000005,-79.0
2025-11-20,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1169.39,1489.19,1336.86,19.92,0.0,79.6,3,11,324,0,0,1235.08,1326.61,1401.57,1412.2371428571428,1387.43,126.97241743967756,101.77999999999997,-64.71000000000004
2025-11-21,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1183.1,1616.16,1359.92,36.41,4.67,28.07,4,11,325,0,0,1336.86,1350.28,1528.11,1402.992857142857,1393.4835714285712,130.19325170866446,23.060000000000173,-168.18999999999983
2025-11-22,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1097.25,1498.24,1244.43,38.11,5.71,60.8,5,11,326,0,1,1359.92,1235.08,1431.07,1378.9657142857143,1389.9614285714285,118.2240409641966,-115.49000000000001,-186.63999999999987
2025-11-23,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1180.95,1689.6,1418.86,26.24,0.0,39.62,6,11,327,0,0,1244.43,1336.86,1612.94,1352.302857142857,1378.6985714285713,125.34631316400403,174.42999999999984,-194.08000000000015
2025-11-24,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1186.05,1615.46,1418.67,27.9,11.75,42.01,0,11,328,1,2,1418.86,1359.92,1326.61,1324.5771428571427,1386.6085714285714,65.0478231032753,-0.1899999999998272,92.06000000000017
2025-11-25,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1256.59,1605.39,1400.51,33.79,0.0,32.98,1,11,329,0,0,1418.67,1244.43,1350.28,1337.7285714285715,1386.5564285714286,74.19111411944583,-18.160000000000082,50.23000000000002
2025-11-26,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1129.12,1522.66,1323.93,25.76,12.89,37.28,2,11,330,1,2,1400.51,1418.86,1235.08,1344.9042857142856,1384.2135714285716,77.94171088215266,-76.57999999999993,88.85000000000014
2025-11-27,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1207.6,1662.74,1381.78,36.75,0.57,78.56,3,11,331,0,0,1323.93,1418.67,1336.86,1357.597142857143,1384.9171428571426,62.84935473396103,57.84999999999991,44.92000000000007
2025-11-28,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1285.33,1635.5,1482.39,39.06,5.43,30.08,4,11,332,0,1,1381.78,1400.51,1359.92,1364.0142857142857,1383.5035714285714,62.67212534482317,100.61000000000013,122.47000000000003
2025-11-29,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1158.38,1541.3,1281.73,25.13,3.22,45.98,5,11,333,0,0,1482.39,1323.93,1244.43,1381.51,1380.2378571428574,76.83328076642711,-200.66000000000008,37.299999999999955
2025-11-30,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1134.52,1657.32,1364.46,18.47,9.07,77.42,6,11,334,0,0,1281.73,1381.78,1418.86,1386.8385714285712,1369.570714285714,66.31551412968949,82.73000000000002,-54.399999999999864
2025-12-01,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1076.91,1621.61,1307.52,30.06,6.76,48.67,0,12,335,0,0,1364.46,1482.39,1418.67,1379.067142857143,1351.8221428571428,65.114191160418,-56.940000000000055,-111.15000000000009
2025-12-02,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1051.17,1482.95,1237.32,38.28,5.89,48.88,1,12,336,0,1,1307.52,1281.73,1400.51,1363.1885714285713,1350.4585714285713,67.36078419687664,-70.20000000000005,-163.19000000000005
2025-12-03,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1288.04,1852.21,1486.26,23.68,0.0,65.38,2,12,337,0,0,1237.32,1364.46,1323.93,1339.8757142857144,1342.3899999999999,79.446454264725,248.94000000000005,162.32999999999993
2025-12-04,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1286.51,1745.37,1497.26,18.85,1.25,39.41,3,12,338,0,0,1486.26,1307.52,1381.78,1363.0657142857142,1360.3314285714284,95.9861927322739,11.0,115.48000000000002
2025-12-05,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1024.2,1517.57,1225.22,38.89,3.79,62.5,4,12,339,0,1,1497.26,1237.32,1482.39,1379.5628571428572,1371.7885714285715,108.80631640890826,-272.03999999999996,-257.1700000000001
2025-12-06,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1086.22,1477.47,1352.46,21.89,7.58,72.32,5,12,340,0,0,1225.22,1486.26,1281.73,1342.8242857142857,1362.1671428571428,111.678948159014,127.24000000000001,70.73000000000002
2025-12-07,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1374.85,1715.49,1545.67,39.26,0.0,44.65,6,12,341,0,1,1352.46,1497.26,1364.46,1352.9285714285713,1369.8835714285713,108.38110527647997,193.21000000000004,181.21000000000004
2025-12-08,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1083.95,1512.74,1332.56,25.55,1.85,75.79,0,12,342,0,0,1545.67,1225.22,1307.52,1378.8157142857142,1378.9414285714286,130.89694366907133,-213.11000000000013,25.039999999999964
2025-12-09,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1243.96,1627.68,1499.39,38.38,0.0,38.06,1,12,343,0,1,1332.56,1352.46,1237.32,1382.392857142857,1372.7907142857143,128.95154111968634,166.83000000000015,262.07000000000016
2025-12-10,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1214.14,1711.35,1477.54,27.22,7.38,74.35,2,12,344,0,0,1499.39,1545.67,1486.26,1419.8314285714284,1379.8535714285713,117.33262610041022,-21.850000000000136,-8.720000000000027
2025-12-11,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1347.36,1798.15,1540.43,18.0,4.29,46.67,3,12,345,0,0,1477.54,1332.56,1497.26,1418.5857142857144,1390.8257142857142,116.55351587105544,62.8900000000001,43.17000000000007
2025-12-12,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1035.35,1593.26,1287.05,40.54,0.23,76.21,4,12,346,0,1,1540.43,1499.39,1225.22,1424.7528571428572,1402.157857142857,122.40539445006439,-253.3800000000001,61.82999999999993
2025-12-13,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1165.42,1775.26,1426.22,36.29,2.53,78.99,5,12,347,0,0,1287.05,1477.54,1352.46,1433.5857142857144,1388.205,106.84963248371285,139.17000000000007,73.75999999999999
2025-12-14,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,986.83,1358.44,1216.34,21.25,0.0,52.16,6,12,348,0,0,1426.22,1540.43,1545.67,1444.1228571428571,1398.5257142857142,100.99233992639914,-209.8800000000001,-329.33000000000015
2025-12-15,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1312.98,1717.81,1434.64,20.49,4.65,28.84,0,12,349,0,0,1216.34,1287.05,1332.56,1397.0757142857144,1387.9457142857143,120.60672215333136,218.30000000000018,102.08000000000015
2025-12-16,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1403.94,2045.81,1657.29,25.39,5.95,41.56,1,12,350,0,0,1434.64,1426.22,1499.39,1411.6585714285716,1397.0257142857142,117.64074456136336,222.64999999999986,157.89999999999986
2025-12-17,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1202.83,1514.51,1367.32,32.04,0.0,63.04,2,12,351,0,0,1657.29,1216.34,1477.54,1434.2157142857143,1427.0235714285716,148.38704512828775,-289.97,-110.22000000000003
2025-12-18,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1125.46,1602.09,1398.79,39.7,0.0,77.4,3,12,352,0,1,1367.32,1434.64,1540.43,1418.47,1418.527857142857,148.8706604181393,31.470000000000027,-141.6400000000001
2025-12-19,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1228.56,1748.46,1483.43,19.88,0.0,75.22,4,12,353,0,0,1398.79,1657.29,1287.05,1398.2357142857143,1411.4942857142858,138.81757679980902,84.6400000000001,196.3800000000001
2025-12-20,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1263.19,1691.45,1446.43,23.32,0.8,52.71,5,12,354,0,0,1483.43,1367.32,1426.22,1426.2899999999997,1429.9378571428572,132.2928698003021,-37.0,20.210000000000036
2025-12-21,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1253.61,1779.06,1499.6,28.51,0.0,40.05,6,12,355,0,0,1446.43,1398.79,1216.34,1429.1771428571428,1436.65,132.5114372062876,53.169999999999845,283.26
2025-12-22,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1126.54,1680.9,1403.27,40.0,0.0,28.36,0,12,356,0,1,1499.6,1483.43,1434.64,1469.642857142857,1433.3592857142855,94.47495006866231,-96.32999999999993,-31.37000000000012
2025-12-23,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1382.11,1649.71,1510.58,37.34,0.0,56.28,1,12,357,0,0,1403.27,1446.43,1657.29,1465.1614285714288,1438.41,97.11905999486262,107.30999999999995,-146.71000000000004
2025-12-24,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1320.19,1754.73,1541.31,34.57,4.2,42.25,2,12,358,0,0,1510.58,1499.6,1367.32,1444.202857142857,1439.2092857142857,55.778277645896274,30.730000000000018,173.99
2025-12-25,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1107.64,1499.06,1383.41,39.6,9.43,57.8,3,12,359,0,1,1541.31,1403.27,1398.79,1469.0585714285714,1443.7642857142857,54.56109005160265,-157.89999999999986,-15.379999999999882
2025-12-26,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1216.2,1632.5,1491.71,19.41,0.0,84.47,4,12,360,0,0,1383.41,1510.58,1483.43,1466.8614285714286,1432.5485714285714,58.059866927328315,108.29999999999995,8.279999999999973
2025-12-27,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1371.71,2022.57,1652.29,20.75,1.93,59.34,5,12,361,0,0,1491.71,1541.31,1446.43,1468.044285714286,1447.1671428571428,58.53606975109276,160.57999999999993,205.8599999999999
2025-12-28,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1361.34,1759.96,1522.94,23.24,2.09,48.5,6,12,362,0,0,1652.29,1383.41,1499.6,1497.452857142857,1463.315,89.42789100988838,-129.3499999999999,23.340000000000146
2025-12-29,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1449.44,1882.26,1623.55,33.89,12.68,50.64,0,12,363,1,2,1522.94,1491.71,1403.27,1500.787142857143,1485.215,89.95484806544061,100.6099999999999,220.27999999999997
2025-12-30,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1241.43,1832.83,1520.19,30.91,2.43,33.03,1,12,364,0,0,1623.55,1652.29,1510.58,1532.2557142857142,1498.7085714285715,88.67588658651995,-103.3599999999999,9.610000000000127
2025-12-31,Rajasthan,Kota,Kota APMC,Potato,Vegetable,0,1310.67,1847.65,1584.11,32.11,0.0,34.6,2,12,365,0,0,1520.19,1522.94,1541.31,1533.6285714285714,1488.9157142857143,88.3581998512474,63.919999999999845,42.799999999999955
2025-01-15,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3823.67,4850.5,4319.6,37.51,1.38,29.39,2,1,15,0,0,4112.25,4391.19,4267.48,4347.161428571429,4352.971428571428,153.6080386816368,207.35000000000036,52.1200000000008
2025-01-16,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4004.94,5333.12,4393.91,22.84,0.0,43.26,3,1,16,0,0,4319.6,4313.57,4453.35,4354.607142857143,4370.6278571428575,150.3301970900824,74.30999999999949,-59.44000000000051
2025-01-17,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4154.68,5487.47,4667.81,23.66,0.0,60.26,4,1,17,0,0,4393.91,4112.25,4294.32,4346.115714285715,4370.71,145.42170927537464,273.90000000000055,373.4900000000007
2025-01-18,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3824.58,5161.26,4512.58,30.33,8.24,85.49,5,1,18,0,1,4667.81,4319.6,4597.97,4399.471428571429,4400.8328571428565,186.08306070395693,-155.23000000000047,-85.39000000000033
2025-01-19,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3878.87,5323.54,4444.09,35.47,0.0,68.44,6,1,19,0,0,4512.58,4393.91,4391.19,4387.272857142857,4425.227142857143,173.2587962860077,-68.48999999999978,52.900000000000546
2025-01-20,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4068.35,5438.48,4677.71,37.28,0.0,71.95,0,1,20,0,0,4444.09,4667.81,4313.57,4394.83,4423.180714285714,174.6065738548622,233.6199999999999,364.1400000000003
2025-01-21,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3549.38,5346.48,4395.59,21.31,8.83,75.34,1,1,21,0,0,4677.71,4512.58,4112.25,4446.85,4427.450714285715,198.9137492315031,-282.1199999999999,283.34000000000015
2025-01-22,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3983.34,4862.89,4462.1,36.1,2.13,86.24,2,1,22,0,1,4395.59,4444.09,4319.6,4487.327142857143,4417.244285714286,139.40451435950467,66.51000000000022,142.5
2025-01-23,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4149.26,5968.36,4816.79,31.1,0.0,31.48,3,1,23,0,0,4462.1,4677.71,4393.91,4507.684285714286,4431.145714285714,119.8643908558245,354.6899999999996,422.8800000000001
2025-01-24,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3825.91,5235.69,4519.8,36.31,2.04,50.51,4,1,24,0,0,4816.79,4395.59,4667.81,4568.095714285714,4457.105714285714,154.52065815041573,-296.9899999999998,-148.01000000000022
2025-01-25,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3482.5,4984.65,4316.43,37.11,0.0,32.19,5,1,25,0,0,4519.8,4462.1,4512.58,4546.9514285714295,4473.211428571429,148.6157092894915,-203.3699999999999,-196.14999999999964
2025-01-26,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3870.0,5651.74,4782.11,35.44,0.0,75.26,6,1,26,0,0,4316.43,4816.79,4444.09,4518.93,4453.101428571429,172.71465147269075,465.6799999999994,338.0199999999995
2025-01-27,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3807.02,4982.87,4483.61,22.61,0.0,54.0,0,1,27,0,0,4782.11,4519.8,4677.71,4567.2185714285715,4481.024285714286,194.21735628144012,-298.5,-194.10000000000036
2025-01-28,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4217.11,5730.01,4588.65,29.49,0.0,55.43,1,1,28,0,0,4483.61,4316.43,4395.59,4539.49,4493.17,189.61461380037736,105.03999999999996,193.0599999999995
2025-01-29,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3779.15,5628.14,4591.99,20.97,1.65,37.79,2,1,29,0,0,4588.65,4782.11,4462.1,4567.070000000001,4527.198571428571,178.93532882021785,3.3400000000001455,129.88999999999942
2025-01-30,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3703.04,5133.4,4563.77,23.68,1.36,50.31,3,1,30,0,0,4591.99,4483.61,4816.79,4585.625714285714,4546.655000000001,172.86758669157982,-28.219999999999345,-253.01999999999953
2025-01-31,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4040.57,5589.0,4587.1,20.22,3.24,35.8,4,1,31,0,0,4563.77,4588.65,4519.8,4549.48,4558.787857142857,139.75834608351508,23.329999999999927,67.30000000000018
2025-02-01,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4208.98,5053.03,4586.5,28.86,0.86,54.45,5,2,32,0,0,4587.1,4591.99,4316.43,4559.094285714285,4553.022857142857,139.69114286610173,-0.6000000000003638,270.0699999999997
2025-02-02,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4209.36,5309.73,4838.09,35.37,0.0,63.48,6,2,33,0,0,4586.5,4563.77,4782.11,4597.675714285714,4558.302857142857,89.9324965102764,251.59000000000015,55.98000000000047
2025-02-03,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4434.87,6204.93,5143.73,20.42,0.0,65.48,0,2,34,0,0,4838.09,4587.1,4483.61,4605.6728571428575,4586.4457142857145,109.43983624413153,305.6399999999994,660.1199999999999
2025-02-04,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3577.95,5039.32,4467.86,22.98,0.0,66.57,1,2,35,0,0,5143.73,4586.5,4588.65,4699.975714285714,4619.732857142857,217.64551162054906,-675.8699999999999,-120.78999999999996
2025-02-05,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4019.0,5572.04,4521.57,39.33,7.29,67.71,2,2,36,0,1,4467.86,4838.09,4591.99,4682.72,4624.8949999999995,232.24175076845924,53.710000000000036,-70.42000000000007
2025-02-06,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3912.86,4770.85,4358.97,29.8,10.2,59.53,3,2,37,1,2,4521.57,5143.73,4563.77,4672.660000000001,4629.142857142857,238.27377432972455,-162.59999999999945,-204.80000000000018
2025-02-07,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3767.78,5594.57,4568.75,18.26,0.0,87.88,4,2,38,0,1,4358.97,4467.86,4587.1,4643.402857142857,4596.441428571428,264.9524706882514,209.77999999999975,-18.350000000000364
2025-02-08,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3828.97,4817.33,4405.82,30.47,4.82,56.16,5,2,39,0,0,4568.75,4521.57,4586.5,4640.7814285714285,4599.937857142857,265.69211645741063,-162.9300000000003,-180.6800000000003
2025-02-09,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3667.68,5173.22,4490.44,33.55,11.65,68.38,6,2,40,1,2,4405.82,4358.97,4838.09,4614.969999999999,4606.322857142857,280.2233023263162,84.61999999999989,-347.65000000000055
2025-02-10,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3756.14,4871.03,4455.67,36.66,1.33,31.2,0,2,41,0,0,4490.44,4568.75,5143.73,4565.305714285714,4585.489285714286,264.4522617825459,-34.76999999999953,-688.0599999999995
2025-02-11,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3906.12,4989.56,4477.68,26.32,7.51,25.86,1,2,42,0,0,4455.67,4405.82,4467.86,4467.011428571428,4583.493571428571,70.02733024292797,22.01000000000022,9.820000000000618
