date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity
2025-04-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2130.25,2873.25,2609.14,22.76,3.57,84.05
2025-04-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1925.08,2695.34,2256.55,32.09,0.36,37.43
2025-04-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1897.84,2765.52,2271.96,31.9,0.0,47.65
2025-04-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2074.19,2643.04,2348.35,20.05,0.0,54.13
2025-04-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1931.61,2646.13,2343.42,38.08,0.0,65.31
2025-04-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1953.92,2733.7,2370.54,37.69,0.0,66.87
2025-04-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1866.0,2414.98,2179.85,34.28,6.34,47.56
2025-04-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1860.37,2325.13,2126.26,20.45,5.75,82.55
2025-04-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1993.51,3003.62,2407.55,19.01,0.0,87.1
2025-04-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1983.2,2511.66,2313.11,29.61,3.59,26.18
2025-04-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2121.89,2657.44,2376.09,27.32,7.48,47.52
2025-04-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2202.99,2732.34,2438.19,37.82,8.21,33.73
2025-04-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2111.23,2877.33,2489.9,20.12,2.68,80.94
2025-04-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2094.46,2723.72,2307.29,28.98,1.27,46.77
2025-04-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1955.46,2799.93,2299.76,28.58,10.69,69.95
2025-04-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1834.08,2658.95,2246.07,38.52,8.81,61.88
2025-04-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1932.24,2677.2,2279.63,31.0,8.63,70.05
2025-04-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2038.78,2743.23,2430.59,26.23,1.76,27.58
2025-04-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2069.02,2599.36,2370.23,33.25,0.0,79.36
2025-04-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2129.25,2689.17,2408.86,32.64,7.68,33.91
2025-04-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2120.01,2945.36,2503.11,20.05,0.05,38.63
2025-04-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2316.75,2976.92,2610.14,20.48,0.09,36.1
2025-04-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1895.21,2716.09,2274.54,40.48,1.0,38.28
2025-04-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1988.52,2820.39,2309.59,34.35,0.0,89.97
2025-04-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1866.35,2702.9,2185.09,33.04,0.0,87.5
2025-04-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2134.3,2848.73,2355.37,32.15,10.98,54.11
2025-04-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1991.12,2517.52,2239.58,33.06,1.23,49.49
2025-04-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1780.79,2548.86,2219.99,38.25,5.96,69.86
2025-05-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1890.8,2805.4,2353.34,33.87,7.54,58.77
2025-05-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1794.22,2489.55,2190.79,29.59,1.78,26.0
2025-05-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2004.48,2600.42,2285.83,40.85,0.98,42.6
2025-05-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2221.75,2797.66,2438.37,34.46,0.0,79.88
2025-05-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1840.65,2720.89,2254.04,20.49,0.0,49.8
2025-05-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2136.49,2812.12,2580.09,40.93,0.0,45.22
2025-05-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2174.17,2779.77,2380.66,39.69,0.0,29.08
2025-05-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2146.68,2863.84,2361.53,40.87,0.0,63.73
2025-05-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2125.0,2736.18,2319.78,37.65,3.87,35.3
2025-05-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2064.06,2509.2,2288.56,41.35,6.24,57.43
2025-05-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2035.6,2561.76,2353.88,36.7,0.0,68.47
2025-05-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2004.55,2758.92,2354.51,20.39,3.36,71.72
2025-05-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1928.71,2907.16,2410.27,39.74,0.0,51.34
2025-05-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1942.25,2825.06,2300.94,25.24,2.57,50.81
2025-05-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1986.36,2521.65,2237.0,33.51,8.36,87.94
2025-05-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1895.48,2669.61,2191.33,35.56,6.27,52.04
2025-05-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1992.8,2602.02,2186.56,25.16,9.96,69.13
2025-05-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1871.98,2790.92,2325.81,30.52,0.0,83.67
2025-05-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2147.9,2643.56,2414.79,27.12,5.37,83.31
2025-05-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2029.8,2681.82,2279.86,34.37,0.0,86.09
2025-05-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1893.93,2445.73,2157.5,40.23,5.03,37.04
2025-05-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1729.7,2325.19,2067.59,23.22,0.0,32.82
2025-05-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1968.83,2888.24,2346.37,37.8,0.0,82.95
2025-05-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1728.26,2272.78,2083.54,40.49,5.13,34.94
2025-05-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2026.59,2478.36,2218.05,36.57,11.99,44.92
2025-05-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1971.93,2544.36,2209.67,41.09,0.0,85.33
2025-05-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2130.9,2654.67,2387.38,34.8,0.0,73.92
2025-05-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1760.95,2582.44,2113.77,33.29,0.0,40.59
2025-05-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1995.15,2674.06,2257.89,28.9,4.29,44.06
2025-05-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1931.82,2815.47,2354.79,29.19,0.0,42.22
2025-05-31,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1719.15,2431.38,2111.43,25.08,8.35,55.96
2025-06-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1835.92,2284.78,2113.6,21.61,1.69,65.85
2025-06-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1930.5,2616.46,2392.28,40.69,0.97,75.91
2025-06-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1945.81,2622.47,2185.71,18.87,1.04,37.82
2025-06-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1965.57,2718.03,2377.16,18.68,0.0,43.25
2025-06-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2057.88,2665.43,2436.23,24.5,0.64,28.71
2025-06-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1766.63,2592.05,2164.11,29.85,0.0,41.2
2025-06-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1730.49,2525.96,2060.15,40.33,0.0,83.15
2025-06-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2145.15,2823.26,2352.61,33.51,0.0,51.02
2025-06-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1840.23,2622.6,2188.7,41.67,0.0,36.52
2025-06-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1976.27,2679.19,2228.04,40.43,0.0,57.77
2025-06-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1820.19,2490.1,2083.04,41.45,4.85,64.56
2025-06-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1991.43,2692.77,2206.25,34.31,0.0,48.21
2025-06-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1895.38,2424.55,2191.91,26.38,12.34,86.43
2025-06-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1945.05,2762.16,2311.99,40.6,7.83,74.79
2025-06-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2037.91,2478.85,2239.89,20.44,3.09,75.31
2025-06-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1889.92,2286.76,2080.3,29.89,2.33,61.07
2025-06-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1944.78,2886.48,2410.07,18.53,7.52,60.95
2025-06-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1927.49,2342.16,2112.89,40.55,0.0,89.45
2025-06-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1811.12,2605.71,2249.25,20.85,7.62,83.75
2025-06-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1834.89,2530.06,2081.15,33.41,0.0,44.19
2025-06-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1647.86,2148.0,1899.74,31.36,9.54,71.94
2025-06-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1673.54,2571.82,2088.74,41.13,3.56,36.58
2025-06-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1728.66,2282.27,1998.3,31.17,0.0,81.98
2025-06-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2026.26,2516.66,2320.89,35.62,0.0,52.07
2025-06-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1823.86,2513.44,2033.59,38.16,19.41,27.14
2025-06-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2026.61,2744.72,2247.96,37.87,0.0,66.0
2025-06-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1799.06,2401.43,2212.38,34.8,0.0,31.44
2025-06-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1841.18,2350.37,2074.96,31.06,0.0,37.38
2025-06-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1927.01,2689.55,2163.57,34.41,11.94,36.94
2025-06-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1651.92,2259.6,1893.06,22.8,13.14,28.23
2025-07-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1757.93,2464.68,2196.62,23.7,0.0,75.33
2025-07-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1759.06,2286.15,1974.33,29.24,0.0,66.57
2025-07-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1646.26,2433.03,1984.33,29.05,0.0,67.83
2025-07-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1584.62,2088.89,1860.57,39.66,0.83,51.03
2025-07-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1990.35,2447.71,2178.9,32.65,0.0,47.21
2025-07-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1812.64,2554.57,2117.97,31.78,8.75,42.87
2025-07-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1516.4,2150.05,1887.79,26.0,0.0,77.11
2025-07-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1686.81,2331.63,1882.15,19.34,0.0,40.68
2025-07-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1909.57,2622.18,2239.09,26.06,0.0,79.49
2025-07-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1811.65,2318.34,2121.58,30.77,2.99,27.57
2025-07-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1805.71,2613.78,2148.22,32.4,2.89,86.34
2025-07-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1834.24,2283.04,2068.16,35.72,0.0,37.55
2025-07-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1739.38,2566.5,2054.85,41.44,2.14,49.74
2025-07-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1682.98,2258.68,1927.52,34.47,0.0,74.59
2025-07-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1881.86,2330.46,2072.82,22.45,9.35,43.1
2025-07-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1633.92,2252.83,1814.79,23.72,0.99,33.99
2025-07-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1558.56,1897.12,1752.14,22.1,5.9,73.31
2025-07-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1947.58,2675.49,2178.59,22.29,1.41,76.35
2025-07-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1710.26,2309.41,2103.95,35.33,2.38,72.37
2025-07-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1564.25,2181.17,1898.81,37.65,1.19,85.74
2025-07-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1759.83,2222.93,2013.55,36.79,1.13,74.15
2025-07-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1891.26,2547.3,2059.7,40.79,2.8,52.81
2025-07-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1639.02,2362.03,1984.38,31.72,0.0,39.04
2025-07-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1680.55,2374.85,2067.78,29.55,4.58,56.67
2025-07-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1858.74,2461.21,2023.11,35.56,0.0,36.05
2025-07-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1593.21,2159.51,1854.32,39.68,6.05,62.06
2025-07-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1708.33,2195.29,1880.53,34.71,0.0,26.74
2025-07-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1632.91,1963.53,1792.99,32.31,4.66,75.27
2025-07-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1505.86,2059.3,1828.92,21.92,0.0,30.9
2025-07-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1632.55,2310.37,1856.62,26.16,4.57,85.57
2025-07-31,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1657.45,2433.9,1950.22,41.86,0.0,43.46
2025-08-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2001.51,2450.55,2181.92,32.19,5.13,58.58
2025-08-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1436.57,1943.49,1719.01,20.96,0.0,48.13
2025-08-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1528.25,1891.83,1717.03,39.24,0.0,87.37
2025-08-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1737.42,2422.82,2093.18,41.78,3.49,55.21
2025-08-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1621.83,2169.18,1929.55,22.83,0.0,56.26
2025-08-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1805.82,2372.56,1995.73,25.74,0.0,65.21
2025-08-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1729.51,2254.07,1936.71,39.22,3.01,45.38
2025-08-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1451.12,2023.05,1787.87,36.17,0.0,34.94
2025-08-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1778.41,2542.26,2192.83,37.38,5.17,52.18
2025-08-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1587.92,2015.08,1726.76,36.52,0.0,36.27
2025-08-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1692.57,2303.48,1934.55,30.9,15.85,83.77
2025-08-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1821.93,2512.37,2047.04,41.16,8.54,74.99
2025-08-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1745.2,2477.03,1981.78,20.72,0.0,57.68
2025-08-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1811.73,2377.66,2129.42,19.21,7.13,71.34
2025-08-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1692.37,2415.99,2085.99,24.33,12.21,73.35
2025-08-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1767.72,2524.06,2118.21,24.73,1.9,31.14
2025-08-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1638.95,2237.05,1953.57,36.7,3.16,33.85
2025-08-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1828.38,2357.33,2033.15,29.85,3.99,49.75
2025-08-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1592.2,2326.16,1931.5,36.6,1.37,51.42
2025-08-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1612.05,2128.27,1891.6,33.05,3.81,49.24
2025-08-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1832.15,2471.35,2071.11,27.52,0.0,49.75
2025-08-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1736.32,2231.73,1913.9,39.57,4.07,68.13
2025-08-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1794.71,2388.54,2110.69,31.4,0.0,81.28
2025-08-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1612.99,2214.82,1801.11,37.71,11.06,50.49
2025-08-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1605.26,2362.79,1960.98,22.19,0.0,46.34
2025-08-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1833.66,2319.62,2027.24,23.88,0.0,27.88
2025-08-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1530.61,2192.63,1885.02,26.98,3.76,30.34
2025-08-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1780.06,2453.04,1963.66,23.88,0.0,31.23
2025-08-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1488.87,2041.99,1780.79,37.0,11.24,86.59
2025-08-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1715.16,2134.2,1886.75,26.35,2.96,60.23
2025-08-31,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1575.66,2144.89,1790.7,31.95,0.0,49.81
2025-09-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1662.05,2073.01,1808.82,40.81,9.17,50.3
2025-09-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1568.34,2043.49,1799.84,22.39,0.58,69.52
2025-09-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1676.26,2555.24,2079.39,34.49,14.82,29.96
2025-09-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1430.54,2028.63,1689.45,39.84,0.0,41.57
2025-09-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1537.63,2190.66,1782.57,34.03,0.0,69.19
2025-09-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1731.22,2348.28,1930.64,37.57,1.92,78.49
2025-09-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1606.67,2206.59,1852.48,27.92,7.26,28.83
2025-09-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1383.82,1773.4,1598.96,31.65,0.0,58.84
2025-09-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1596.38,2028.98,1850.78,39.46,8.19,58.31
2025-09-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1542.85,2291.17,1856.52,23.15,4.47,76.65
2025-09-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1647.33,1980.37,1821.4,36.21,1.74,51.06
2025-09-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1549.71,2089.66,1824.09,32.33,0.62,37.73
2025-09-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1505.62,2167.88,1869.19,26.61,10.68,30.89
2025-09-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1687.39,2212.64,1910.6,24.7,0.77,65.74
2025-09-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1620.57,2253.06,1925.8,25.32,3.09,33.51
2025-09-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1601.28,2283.66,1930.08,37.65,0.0,54.34
2025-09-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1586.35,2098.27,1917.01,39.53,5.06,82.22
2025-09-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1504.71,1945.49,1675.2,38.74,0.0,34.75
2025-09-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1521.72,2260.06,1831.57,21.77,0.05,70.69
2025-09-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1520.06,1883.22,1722.69,18.7,0.0,87.16
2025-09-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1778.06,2175.91,1981.09,29.56,0.0,64.69
2025-09-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1916.17,2271.91,2100.15,41.22,0.58,64.06
2025-09-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1491.88,2132.31,1766.15,41.31,0.0,50.5
2025-09-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1498.52,1919.75,1640.56,26.26,0.0,47.73
2025-09-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1609.18,2044.59,1873.26,38.54,10.47,25.94
2025-09-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1348.69,2012.68,1653.65,21.42,4.15,55.49
2025-09-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1363.96,1807.93,1615.32,19.28,0.0,44.31
2025-09-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1646.66,2239.66,1911.59,29.79,0.0,64.39
2025-09-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1710.01,2533.82,2042.61,23.12,6.53,29.02
2025-09-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1650.28,2384.4,1910.47,32.17,0.0,85.68
2025-10-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1576.7,2032.9,1738.82,19.33,0.0,37.11
2025-10-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1594.57,2203.27,1879.55,30.02,3.5,81.08
2025-10-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1416.01,2124.94,1745.01,18.87,0.0,46.24
2025-10-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1337.59,1962.8,1653.39,41.75,15.68,57.37
2025-10-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1417.23,2103.63,1735.58,19.72,0.0,34.12
2025-10-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1269.58,1799.43,1535.58,34.26,0.0,34.23
2025-10-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1572.5,2349.85,1900.61,29.58,1.37,89.83
2025-10-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1493.23,2251.08,1826.14,40.2,6.38,64.32
2025-10-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1707.65,2239.92,1924.07,18.64,0.0,72.91
2025-10-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1680.6,2120.21,1884.02,39.46,2.42,34.77
2025-10-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1610.51,2089.84,1777.26,20.95,10.58,28.65
2025-10-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1553.33,2185.29,1754.79,37.36,0.0,41.6
2025-10-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1560.7,2040.27,1793.62,34.39,7.56,35.53
2025-10-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1640.04,2377.52,1991.53,33.51,10.1,47.96
2025-10-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1604.89,2229.64,1953.1,29.49,1.4,30.65
2025-10-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1756.54,2428.77,1977.78,39.79,4.25,35.59
2025-10-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1548.3,2120.96,1842.19,39.76,0.0,61.61
2025-10-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1671.26,2193.8,1837.38,22.38,0.0,63.4
2025-10-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1636.79,2115.82,1912.66,32.18,0.72,64.26
2025-10-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1682.07,2261.37,1923.25,31.04,5.04,51.93
2025-10-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1522.48,2187.64,1864.1,27.43,0.0,32.17
